run_id,run_ts,model,window_start,window_end,window_n,model_version,reference_window,metric_kind,feature,value,reference,band,alert
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,department,0.6140248479251406,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,age,0.4953301098368966,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,age,0.29089872568745806,0.0,significant,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,age_band,0.4658421479777277,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,week_of_year,0.00617979248024623,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,week_of_year,0.018326626425217984,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,days_since_last_visit,0.005253934924502931,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,days_since_last_visit,0.013100636795104606,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,provider_prior_rejection_rate,0.00491577488184384,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,provider_prior_rejection_rate,0.021472166331321263,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,prior_rejection_count,0.00429244282995314,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,prior_rejection_count,0.015295103957075784,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,doctor_load_30d,0.0027516903696306236,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,doctor_load_30d,0.013467471495640482,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,prior_rejection_rate,0.0023263839250472155,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,prior_rejection_rate,0.02171355463865543,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,day_of_week,0.0018875622471900384,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,day_of_week,0.009154929577464777,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,city,0.001733906442517929,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,prior_high_risk_count,0.001358408542812205,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,prior_high_risk_count,0.012230046948356721,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,prior_visit_count,0.0013311928721678652,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,prior_visit_count,0.013618376928236031,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,has_prior_visit,0.0009273351559889716,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,is_first_visit,0.0009273351559889716,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,provider_prior_claim_count,0.0006490433301074964,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,provider_prior_claim_count,0.012334004024144862,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,is_weekend,0.0003771358838176766,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,visit_type,0.00014714450348849448,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,gender,0.00011406414430326016,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,month,2.3607177688161124e-05,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,month,0.001700201207243457,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,chronic_flag,2.0577381670583196e-05,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,chronic_flag,0.002273641851106678,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,prediction_psi,,0.0005327614475354144,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,class_share,Low,1.0,1.0,info,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,class_share,Medium,0.0,0.0,info,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,class_share,High,0.0,0.0,info,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:53.035778+00:00,A,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,gate_fail_rate,,0.0,0.0,ok,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,insurance_provider,0.7284407067048744,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,department,0.6694542333598922,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,billed_amount,0.5639213088998778,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,billed_amount,0.31171361502347417,0.0,significant,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,log_billed_amount,0.5639213088998778,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,log_billed_amount,0.31171361502347417,0.0,significant,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,age,0.4953301098368966,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,age,0.29089872568745806,0.0,significant,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,age_band,0.4658421479777277,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,billed_band,0.4030155548357076,0.0,significant,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,billed_at_floor,0.04465562263174252,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,week_of_year,0.00617979248024623,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,week_of_year,0.018326626425217984,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,days_since_last_visit,0.005253934924502931,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,days_since_last_visit,0.013100636795104606,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,provider_prior_rejection_rate,0.00491577488184384,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,provider_prior_rejection_rate,0.021472166331321263,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,prior_rejection_count,0.00429244282995314,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,prior_rejection_count,0.015295103957075784,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,doctor_load_30d,0.0027516903696306236,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,doctor_load_30d,0.013467471495640482,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,prior_rejection_rate,0.0023263839250472155,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,prior_rejection_rate,0.02171355463865543,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,day_of_week,0.0018875622471900384,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,day_of_week,0.009154929577464777,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,city,0.001733906442517929,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,length_of_stay_hours,0.0017073326032996292,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,length_of_stay_hours,0.012615694164989949,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,prior_high_risk_count,0.001358408542812205,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,prior_high_risk_count,0.012230046948356721,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,prior_visit_count,0.0013311928721678652,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,prior_visit_count,0.013618376928236031,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,has_prior_visit,0.0009273351559889716,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,is_first_visit,0.0009273351559889716,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,provider_prior_claim_count,0.0006490433301074964,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,provider_prior_claim_count,0.012334004024144862,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,is_weekend,0.0003771358838176766,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,risk_score,0.0002904547183711039,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,los_at_floor,0.00014815290718661305,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,visit_type,0.00014714450348849448,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,gender,0.00011406414430326016,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,month,2.3607177688161124e-05,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,month,0.001700201207243457,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_psi,chronic_flag,2.0577381670583196e-05,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,feature_ks,chronic_flag,0.002273641851106678,0.0,stable,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,prediction_psi,,0.24382442817788508,0.0,moderate,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,class_share,Paid,0.5742857142857143,0.3415492957746479,info,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,class_share,Pending,0.19214285714285714,0.2323943661971831,info,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,class_share,Rejected,0.23357142857142857,0.426056338028169,info,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,gate_fail_rate,,0.0,0.0,ok,False
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,perf_recall_costly,Rejected,0.28342245989304815,0.62,alert,True
f24d319f-a58b-42ee-a382-abc5ce271b8b,2026-09-04 11:32:54.670852+00:00,B,2026-08-28 11:39:07.303611+00:00,2026-09-04 10:24:49.059499+00:00,1400,1.0.0,phase3-test 2025-11-20..2026-01-20,perf_net_recovered,,-97291.62338885246,250000.0,info,False
